VBAK_VBELN,VBAK_VKORG,VBAK_ERDAT,VBAK_VDATU,VBEP_EDATU,VBAP_POSNR,VBAP_ARKTX,VBAP_KWMENG,VBAP_MATNR,LIKP-VBELN,LIKP_WADAT_IST,LIPS_POSNR,LIPS_VGBEL,LIPS_LFIMG
428437,1,20230620,20230817,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391289,20230816,10,428437,"1,000"
428438,1,20230620,20230817,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391288,20230816,10,428438,"1,000"
428439,1,20230620,20230817,20230807,10,Z033H0003112-DEU A,"6,000",51336346,80391287,20230816,10,428439,"6,000"
428439,1,20230620,20230817,20230807,20,Z043H0101110-DEU-B,"1,000",54375821,80391287,20230816,20,428439,"1,000"
428439,1,20230620,20230817,20230807,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391287,20230816,30,428439,"8,000"
428440,1,20230620,20230817,20230807,20,Z043H0101110-DEU-B,"4,000",54375821,80391286,20230816,20,428440,"4,000"
428440,1,20230620,20230817,20230807,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80391286,20230816,40,428440,"4,000"
428440,1,20230620,20230817,20230807,30,Z233H0000110-DEU CONNECTION BOX,"10,000",86910748,80391286,20230816,30,428440,"10,000"
428440,1,20230620,20230817,20230807,10,Z033H0003112-DEU A,"10,000",51336346,80391286,20230816,10,428440,"10,000"
428447,1,20230620,20230731,20230731,10,Z010H7200110-ARINC-MODUL A320,"1,000",87342018,80390875,20230817,10,428447,"1,000"
428447,1,20230620,20230731,20230824,20,Z014H2512110-KDIR A318 SMK-Board,"1,000",51469862,80391525,0,10,428447,"1,000"
428509,1,20230620,20230815,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391073,20230815,10,428509,"1,000"
428510,1,20230620,20230815,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391074,20230815,10,428510,"1,000"
428511,1,20230620,20230815,20230807,10,Z033H0003112-DEU A,"6,000",51336346,80391075,20230815,10,428511,"6,000"
428511,1,20230620,20230815,20230807,20,Z043H0101110-DEU-B,"1,000",54375821,80391075,20230815,20,428511,"1,000"
428511,1,20230620,20230815,20230807,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391075,20230815,30,428511,"8,000"
428512,1,20230620,20230815,20230807,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80391072,20230815,40,428512,"4,000"
428512,1,20230620,20230815,20230807,20,Z043H0101110-DEU-B,"4,000",54375821,80391072,20230815,20,428512,"4,000"
428512,1,20230620,20230815,20230807,10,Z033H0003112-DEU A,"10,000",51336346,80391072,20230815,10,428512,"10,000"
428512,1,20230620,20230815,20230807,30,Z233H0000110-DEU CONNECTION BOX,"10,000",86910748,80391072,20230815,30,428512,"10,000"
428513,1,20230620,20230816,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391255,20230817,10,428513,"1,000"
428514,1,20230620,20230816,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391253,20230817,10,428514,"1,000"
428515,1,20230620,20230816,20230807,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391195,20230816,30,428515,"8,000"
428515,1,20230620,20230816,20230807,10,Z033H0003112-DEU A,"6,000",51336346,80391195,20230816,10,428515,"6,000"
428515,1,20230620,20230816,20230807,20,Z043H0101110-DEU-B,"1,000",54375821,80391195,20230816,20,428515,"1,000"
428516,1,20230620,20230816,20230807,10,Z033H0003112-DEU A,"10,000",51336346,80391194,20230816,10,428516,"10,000"
428516,1,20230620,20230816,20230807,20,Z043H0101110-DEU-B,"4,000",54375821,80391194,20230816,20,428516,"4,000"
428516,1,20230620,20230816,20230807,30,Z233H0000110-DEU CONNECTION BOX,"10,000",86910748,80391194,20230816,30,428516,"10,000"
428516,1,20230620,20230816,20230807,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80391194,20230816,40,428516,"4,000"
428525,1,20230620,20230815,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391057,20230815,10,428525,"1,000"
428526,1,20230620,20230815,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391058,20230815,10,428526,"1,000"
428527,1,20230620,20230815,20230807,30,Z233H0000110-DEU CONNECTION BOX,"6,000",86910748,80391059,20230815,30,428527,"6,000"
428527,1,20230620,20230815,20230807,20,Z043H0101110-DEU-B,"1,000",54375821,80391059,20230815,20,428527,"1,000"
428527,1,20230620,20230815,20230807,10,Z033H0003112-DEU A,"4,000",51336346,80391059,20230815,10,428527,"4,000"
428528,1,20230620,20230815,20230807,20,Z043H0101110-DEU-B,"3,000",54375821,80391061,20230815,20,428528,"3,000"
428528,1,20230620,20230815,20230807,10,Z033H0003112-DEU A,"8,000",51336346,80391061,20230815,10,428528,"8,000"
428528,1,20230620,20230815,20230807,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80391061,20230815,40,428528,"4,000"
428528,1,20230620,20230815,20230807,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391061,20230815,30,428528,"8,000"
428574,1,20230620,20230814,20230814,20,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391435,20230817,10,428574,"1,000"
428611,1,20230621,20230811,20230801,10,F925-70136-002-PLATINE 5071VX,"10,000",53547343,80390991,20230814,10,428611,"10,000"
428624,1,20230621,20230816,20230718,10,D925-90062-010-SWITCH-PANEL 2062VU,"5,000",53702794,80391155,20230816,10,428624,"5,000"
428624,1,20230621,20230816,20230718,30,D925-90062-004-SWITCH PANEL 2062VU,"25,000",71603431,80391155,20230816,30,428624,"25,000"
428624,1,20230621,20230816,20230718,20,D925-90063-004-SWITCH-PANEL   2063VU,"30,000",71603440,80391155,20230816,20,428624,"30,000"
428658,1,20230622,20230803,20230824,30,Z312H2000110-PSU PISA SA,"20,000",89307031,80390890,0,10,428658,"20,000"
428667,1,20230622,20230804,20230804,20,RGC509-0-10R+/-5%-Resistor,"30,000",80540418,80390876,20230817,20,428667,"30,000"
428671,2,20230622,20221207,20230723,310,Z296H0100000-CPM Cabin Power Module,"4,000",51611976,80391178,20230816,10,428671,"1,000"
428671,2,20230622,20221207,20230803,320,Z296H0100000-CPM Cabin Power Module,"2,000",51611976,80391178,20230816,20,428671,"2,000"
428689,1,20230622,20230816,20230816,40,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"19,000",90018930,80391120,20230816,40,428689,"19,000"
428689,1,20230622,20230816,20230816,10,Z317H2000110-PSU-PISA  SA-EC,"1.120,000",52645041,80391120,20230816,10,428689,"1.120,000"
428689,1,20230622,20230816,20230816,20,Z604H2100110-INFO-SIGN A380,"730,000",94982707,80391120,20230816,20,428689,"200,000"
428689,1,20230622,20230816,20230816,30,Z111H0040131-AIP,"4,000",53363797,80391120,20230816,30,428689,"4,000"
428731,1,20230623,20230816,20230809,10,Z905H0010110-SERV INTPHONE ISO UNI,"2,000",51077776,80391108,20230816,10,428731,"2,000"
428731,1,20230623,20230816,20230809,20,Z905H0011110-SERV INTPHONE ISO UNI,"1,000",51077779,80391108,20230816,20,428731,"1,000"
428749,1,20230623,20230817,20230810,30,Z033H0003112-DEU A,"14,000",51336346,80390936,20230814,30,428749,"14,000"
428749,1,20230623,20230817,20230810,20,Z043H0100110-DEU-B,"2,000",53935787,80390936,20230814,20,428749,"2,000"
428749,1,20230623,20230817,20230810,10,Z233H0000110-DEU CONNECTION BOX,"16,000",86910748,80390936,20230814,10,428749,"16,000"
428758,1,20230623,20230821,20230814,40,Z147H061192A-FAP A350,"1,000",54064999,80391433,0,40,428758,"1,000"
428758,1,20230623,20230821,20230814,60,"Z135H1006000-FAP-BRACKET,RH-","1,000",50133343,80391433,0,60,428758,"1,000"
428758,1,20230623,20230821,20230814,70,Z147H1000083-FAP COVER,"1,000",52718765,80391433,0,70,428758,"1,000"
428758,1,20230623,20230821,20230814,20,Z068H0000110-CIDS OBRM,"1,000",51791842,80391433,0,20,428758,"1,000"
428758,1,20230623,20230821,20230814,10,Z058H0000110-A350 CIDS CAM,"1,000",52189051,80391433,0,10,428758,"1,000"
428758,1,20230623,20230821,20230814,50,"Z135H1005000-FAP-BRACKET,LH-","1,000",50133324,80391433,0,50,428758,"1,000"
428758,1,20230623,20230821,20230814,30,Z017H0001A10-Director CIDS,"2,000",54338403,80391433,0,30,428758,"2,000"
428780,1,20230623,20230816,20230809,40,Z047H000071A-DEU-B,"4,000",54242422,80391106,20230816,40,428780,"4,000"
428780,1,20230623,20230816,20230809,50,Z037H0001110-DEU-A,"18,000",54165001,80391106,20230816,50,428780,"18,000"
428780,1,20230623,20230816,20230809,10,Z905H0011110-SERV INTPHONE ISO UNI,"2,000",51077779,80391106,20230816,10,428780,"2,000"
428780,1,20230623,20230816,20230809,20,Z661H0000111-PSA-STAND ALONE,"6,000",53312913,80391106,20230816,20,428780,"6,000"
428780,1,20230623,20230816,20230809,30,Z237H0000110-DEU CONNECTION BOX,"22,000",51791846,80391106,20230816,30,428780,"22,000"
428781,1,20230623,20230822,20230817,20,Z661H0000111-PSA-STAND ALONE,"6,000",53312913,80391514,0,20,428781,"6,000"
428781,1,20230623,20230822,20230817,30,Z237H0000110-DEU CONNECTION BOX,"22,000",51791846,80391514,0,30,428781,"21,000"
428781,1,20230623,20230822,20230817,50,Z037H0001110-DEU-A,"18,000",54165001,80391514,0,50,428781,"18,000"
428781,1,20230623,20230822,20230817,10,Z905H0011110-SERV INTPHONE ISO UNI,"2,000",51077779,80391514,0,10,428781,"2,000"
428781,1,20230623,20230822,20230817,40,Z047H000071A-DEU-B,"4,000",54242422,80391514,0,40,428781,"4,000"
428804,1,20230623,20230816,20230807,10,Z365H0000321-SENSOR SWITCH,"1,000",51759407,80391171,20230816,10,428804,"1,000"
428845,1,20230626,20230817,20230817,10,Z310H2421111-PSU PISA LR 4 LED RL,"120,000",50739782,80391006,20230816,10,428845,"120,000"
428859,1,20230626,20230814,20230807,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80390937,20230814,10,428859,"1,000"
428859,1,20230626,20230814,20230807,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80390937,20230814,20,428859,"1,000"
428860,1,20230626,20230814,20230807,30,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80390938,20230814,30,428860,"1,000"
428860,1,20230626,20230814,20230807,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80390938,20230814,10,428860,"1,000"
428860,1,20230626,20230814,20230807,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80390938,20230814,20,428860,"1,000"
428861,1,20230626,20230814,20230807,40,Z212H0010110-FLOOR PNL.HEATING C.U,"1,000",90455583,80390939,20230814,40,428861,"1,000"
428861,1,20230626,20230814,20230807,30,Z212H0010110-FLOOR PNL.HEATING C.U,"1,000",90455583,80390939,20230814,30,428861,"1,000"
428861,1,20230626,20230814,20230807,20,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80390939,20230814,20,428861,"1,000"
428861,1,20230626,20230814,20230807,10,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80390939,20230814,10,428861,"1,000"
428862,1,20230626,20230815,20230808,30,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391009,20230815,30,428862,"1,000"
428862,1,20230626,20230815,20230808,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391009,20230815,10,428862,"1,000"
428862,1,20230626,20230815,20230808,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391009,20230815,20,428862,"1,000"
428863,1,20230626,20230815,20230808,30,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391010,20230815,30,428863,"1,000"
428863,1,20230626,20230815,20230808,20,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391010,20230815,20,428863,"1,000"
428863,1,20230626,20230815,20230808,10,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391010,20230815,10,428863,"1,000"
428863,1,20230626,20230815,20230808,40,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391010,20230815,40,428863,"1,000"
428863,1,20230626,20230815,20230808,50,Z213H0100110-WHCU,"1,000",54170981,80391010,20230815,50,428863,"1,000"
428864,1,20230626,20230815,20230808,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391011,20230815,20,428864,"1,000"
428864,1,20230626,20230815,20230808,30,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391011,20230815,30,428864,"1,000"
428864,1,20230626,20230815,20230808,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391011,20230815,10,428864,"1,000"
428865,1,20230626,20230816,20230809,30,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391103,20230816,30,428865,"1,000"
428865,1,20230626,20230816,20230809,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391103,20230816,20,428865,"1,000"
428865,1,20230626,20230816,20230809,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391103,20230816,10,428865,"1,000"
428866,1,20230626,20230816,20230809,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391104,20230816,20,428866,"1,000"
428866,1,20230626,20230816,20230809,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391104,20230816,10,428866,"1,000"
428867,1,20230626,20230816,20230809,20,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391105,20230816,20,428867,"1,000"
428867,1,20230626,20230816,20230809,10,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391105,20230816,10,428867,"1,000"
428868,1,20230626,20230817,20230810,30,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391314,20230817,30,428868,"1,000"
428868,1,20230626,20230817,20230810,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391314,20230817,10,428868,"1,000"
428868,1,20230626,20230817,20230810,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391314,20230817,20,428868,"1,000"
428869,1,20230626,20230817,20230810,50,Z213H0100110-WHCU,"1,000",54170981,80391316,20230817,50,428869,"1,000"
428869,1,20230626,20230817,20230810,10,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391316,20230817,10,428869,"1,000"
428869,1,20230626,20230817,20230810,20,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391316,20230817,20,428869,"1,000"
428869,1,20230626,20230817,20230810,30,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391316,20230817,30,428869,"1,000"
428869,1,20230626,20230817,20230810,40,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391316,20230817,40,428869,"1,000"
428870,1,20230626,20230817,20230810,10,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391317,20230817,10,428870,"1,000"
428870,1,20230626,20230817,20230810,20,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391317,20230817,20,428870,"1,000"
428876,1,20230626,20230817,20230810,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391318,20230817,10,428876,"1,000"
428876,1,20230626,20230817,20230810,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391318,20230817,20,428876,"1,000"
428877,1,20230626,20230818,20230811,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391322,20230817,10,428877,"1,000"
428877,1,20230626,20230818,20230811,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391322,20230817,20,428877,"1,000"
428878,1,20230626,20230818,20230811,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391323,20230817,20,428878,"1,000"
428878,1,20230626,20230818,20230811,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391323,20230817,10,428878,"1,000"
428878,1,20230626,20230818,20230811,30,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391323,20230817,30,428878,"1,000"
428879,1,20230626,20230821,20230814,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391427,0,20,428879,"1,000"
428879,1,20230626,20230821,20230814,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391427,0,10,428879,"1,000"
428880,1,20230626,20230822,20230815,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391515,0,20,428880,"1,000"
428880,1,20230626,20230822,20230815,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391515,0,10,428880,"1,000"
428881,1,20230626,20230822,20230815,30,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391516,0,30,428881,"1,000"
428881,1,20230626,20230822,20230815,20,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391516,0,20,428881,"1,000"
428881,1,20230626,20230822,20230815,10,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391516,0,10,428881,"1,000"
428882,1,20230626,20230822,20230815,30,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391517,0,30,428882,"1,000"
428882,1,20230626,20230822,20230815,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391517,0,20,428882,"1,000"
428882,1,20230626,20230822,20230815,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391517,0,10,428882,"1,000"
428883,1,20230626,20230822,20230815,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391518,0,10,428883,"1,000"
428883,1,20230626,20230822,20230815,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391518,0,20,428883,"1,000"
428942,1,20230626,20230816,20230816,10,Z317H2010110-INFO-SIGN SA-EC,"60,000",52365624,80390870,20230816,10,428942,"60,000"
428963,1,20230626,20230818,20230811,20,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391326,20230817,20,428963,"1,000"
428963,1,20230626,20230818,20230811,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391326,20230817,10,428963,"1,000"
428964,1,20230626,20230818,20230811,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391329,20230817,10,428964,"1,000"
428967,1,20230626,20230824,20230811,40,Z147H061192A-FAP A350,"1,000",54064999,80391271,20230817,40,428967,"1,000"
428967,1,20230626,20230824,20230815,30,Z147H1000085-FAP COVER,"1,000",52568140,80391271,20230817,30,428967,"1,000"
428967,1,20230626,20230824,20230811,30,Z147H1000085-FAP COVER,"1,000",52568140,80391271,20230817,30,428967,"1,000"
428967,1,20230626,20230824,20230815,20,"Z135H1006000-FAP-BRACKET,RH-","1,000",50133343,80391271,20230817,20,428967,"1,000"
428967,1,20230626,20230824,20230811,20,"Z135H1006000-FAP-BRACKET,RH-","1,000",50133343,80391271,20230817,20,428967,"1,000"
428967,1,20230626,20230824,20230815,40,Z147H061192A-FAP A350,"1,000",54064999,80391271,20230817,40,428967,"1,000"
428967,1,20230626,20230824,20230811,10,"Z135H1005000-FAP-BRACKET,LH-","1,000",50133324,80391271,20230817,10,428967,"1,000"
428968,1,20230626,20230819,20230812,10,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391430,0,10,428968,"1,000"
428968,1,20230626,20230819,20230812,40,Z213H0100110-WHCU,"1,000",54170981,80391430,0,40,428968,"1,000"
428968,1,20230626,20230819,20230812,20,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391430,0,20,428968,"1,000"
428968,1,20230626,20230819,20230812,30,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391430,0,30,428968,"1,000"
428972,1,20230626,20230824,20230811,10,"Z135H1005000-FAP-BRACKET,LH-","1,000",50133324,80391418,20230818,10,428972,"1,000"
428972,1,20230626,20230824,20230811,20,"Z135H1006000-FAP-BRACKET,RH-","1,000",50133343,80391418,20230818,20,428972,"1,000"
428972,1,20230626,20230824,20230815,20,"Z135H1006000-FAP-BRACKET,RH-","1,000",50133343,80391418,20230818,20,428972,"1,000"
428972,1,20230626,20230824,20230811,30,Z147H1000085-FAP COVER,"1,000",52568140,80391418,20230818,30,428972,"1,000"
428972,1,20230626,20230824,20230815,30,Z147H1000085-FAP COVER,"1,000",52568140,80391418,20230818,30,428972,"1,000"
428972,1,20230626,20230824,20230811,40,Z147H061192A-FAP A350,"1,000",54064999,80391418,20230818,40,428972,"1,000"
428972,1,20230626,20230824,20230815,40,Z147H061192A-FAP A350,"1,000",54064999,80391418,20230818,40,428972,"1,000"
429006,1,20230626,20230824,20230810,10,Z661H0000111-PSA-STAND ALONE,"10,000",53312913,80391272,20230817,10,429006,"10,000"
429007,1,20230626,20230824,20230810,10,Z661H0000111-PSA-STAND ALONE,"10,000",53312913,80391274,20230817,10,429007,"10,000"
429008,1,20230626,20230824,20230810,10,Z661H0000111-PSA-STAND ALONE,"10,000",53312913,80391419,20230818,10,429008,"10,000"
429016,1,20230626,20230822,20230811,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391504,0,10,429016,"1,000"
429017,1,20230626,20230822,20230811,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391505,0,10,429017,"1,000"
429018,1,20230626,20230822,20230811,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391503,0,30,429018,"8,000"
429018,1,20230626,20230822,20230811,20,Z043H0101110-DEU-B,"1,000",54375821,80391503,0,20,429018,"1,000"
429018,1,20230626,20230822,20230811,10,Z033H0003112-DEU A,"6,000",51336346,80391503,0,10,429018,"6,000"
429019,1,20230626,20230822,20230811,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80391502,0,40,429019,"4,000"
429019,1,20230626,20230822,20230811,10,Z033H0003112-DEU A,"10,000",51336346,80391502,0,10,429019,"10,000"
429019,1,20230626,20230822,20230811,20,Z043H0101110-DEU-B,"4,000",54375821,80391502,0,20,429019,"4,000"
429019,1,20230626,20230822,20230811,30,Z233H0000110-DEU CONNECTION BOX,"10,000",86910748,80391502,0,30,429019,"10,000"
429037,1,20230626,20230818,20230810,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391390,20230817,10,429037,"1,000"
429038,1,20230626,20230818,20230810,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391389,20230817,10,429038,"1,000"
429039,1,20230626,20230818,20230807,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391388,20230817,30,429039,"8,000"
429039,1,20230626,20230818,20230807,10,Z033H0003112-DEU A,"6,000",51336346,80391388,20230817,10,429039,"6,000"
429039,1,20230626,20230818,20230807,20,Z043H0101110-DEU-B,"1,000",54375821,80391388,20230817,20,429039,"1,000"
429040,1,20230626,20230818,20230810,10,Z033H0003112-DEU A,"10,000",51336346,80391387,20230817,10,429040,"10,000"
429040,1,20230626,20230818,20230810,20,Z043H0101110-DEU-B,"4,000",54375821,80391387,20230817,20,429040,"4,000"
429040,1,20230626,20230818,20230810,30,Z233H0000110-DEU CONNECTION BOX,"10,000",86910748,80391387,20230817,30,429040,"10,000"
429040,1,20230626,20230818,20230810,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80391387,20230817,40,429040,"4,000"
429233,2,20230627,20230814,20230816,20,Z451H0690110-SSD-HESU G2 DUMMY,"1,000",53476462,80390619,20230816,10,429233,"1,000"
429267,1,20230628,20230816,20230818,10,Z053H60D5011-CIDS CAM,"4,000",54187801,80391351,20230818,10,429267,"4,000"
429336,1,20230630,20230814,20230814,20,7001 107 00544-MP-FAP Blower,"20,000",52719406,80391126,20230816,10,429336,"10,000"
429336,1,20230630,20230814,20230914,20,7001 107 00544-MP-FAP Blower,"20,000",52719406,80391126,20230816,10,429336,"10,000"
429371,1,20230630,20230815,20230815,10,Z310H2310111-PSU PISA LR 3 LED RL,"9,000",89751055,80390798,20230815,10,429371,"9,000"
429373,1,20230630,20230815,20230815,40,Z317H2000110-PSU-PISA  SA-EC,"15,000",52645041,80390796,20230815,40,429373,"15,000"
429373,1,20230630,20230815,20230815,10,Z014H010035B-CIDS DIRECTOR,"2,000",53849994,80390796,20230815,10,429373,"2,000"
429373,1,20230630,20230815,20230815,20,Z310H2421111-PSU PISA LR 4 LED RL,"15,000",50739782,80390796,20230815,20,429373,"15,000"
429373,1,20230630,20230815,20230815,30,Z315H2000110-PSU PISA SA EC,"11,000",50528278,80390796,20230815,30,429373,"11,000"
429375,1,20230630,20230706,20230815,30,Z310H2310111-PSU PISA LR 3 LED RL,"4,000",89751055,80390797,20230815,10,429375,"4,000"
429375,1,20230630,20230706,20230815,40,Z315H2000110-PSU PISA SA EC,"2,000",50528278,80390797,20230815,20,429375,"2,000"
429390,1,20230703,20230811,20230816,40,Z011H1000000-Director Mech,"2,000",85848569,80390823,20230816,30,429390,"2,000"
429390,1,20230703,20230811,20230816,20,IA2229-2-FOILPANEL,"4,000",71110796,80390823,20230816,10,429390,"4,000"
429390,1,20230703,20230811,20230816,30,Z010H7600110-DC/DC-Modul for Dir. PSU,"3,000",52139939,80390823,20230816,20,429390,"3,000"
429399,1,20230703,20230817,20230810,20,Z111H0040131-AIP,"2,000",53363797,80391337,20230817,20,429399,"2,000"
429399,1,20230703,20230817,20230810,10,Z121H0J14111-AAP,"1,000",53475834,80391337,20230817,10,429399,"1,000"
429400,1,20230703,20230817,20230810,10,Z121H0J37111-AAP,"1,000",54076084,80391335,20230817,10,429400,"1,000"
429400,1,20230703,20230817,20230810,20,Z111H0040131-AIP,"2,000",53363797,80391335,20230817,20,429400,"2,000"
429431,1,20230703,20230815,20230815,10,Z612H0000111-LAILA,"1,000",50806099,80390887,20230815,10,429431,"1,000"
429507,1,20230704,20230721,20230817,100,Z043H0100110-DEU-B,"15,000",53935787,80390732,20230817,20,429507,"15,000"
429593,1,20230705,20230815,20230808,20,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391012,20230815,20,429593,"1,000"
429593,1,20230705,20230815,20230808,10,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391012,20230815,10,429593,"1,000"
429594,1,20230705,20230815,20230808,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391013,20230815,10,429594,"1,000"
429594,1,20230705,20230815,20230808,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391013,20230815,20,429594,"1,000"
429594,1,20230705,20230815,20230808,30,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391013,20230815,30,429594,"1,000"
429596,1,20230705,20230815,20230808,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391014,20230815,20,429596,"1,000"
429596,1,20230705,20230815,20230808,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391014,20230815,10,429596,"1,000"
429599,1,20230705,20230815,20230808,30,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391015,20230815,30,429599,"1,000"
429599,1,20230705,20230815,20230808,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391015,20230815,10,429599,"1,000"
429599,1,20230705,20230815,20230808,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391015,20230815,20,429599,"1,000"
429601,1,20230705,20230816,20230809,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391112,20230816,10,429601,"1,000"
429601,1,20230705,20230816,20230809,20,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391112,20230816,20,429601,"1,000"
429602,1,20230705,20230816,20230809,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391109,20230816,10,429602,"1,000"
429602,1,20230705,20230816,20230809,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391109,20230816,20,429602,"1,000"
429602,1,20230705,20230816,20230809,30,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391109,20230816,30,429602,"1,000"
